,Start,End,Start_r,End_r,Mean_Z-Score,Median_Z-Score,Sequence_id
7666,27700,27750,0.9299358780676134,0.931614462685064,0.20629824901639343,0.2057176,KC881005.1
7667,27750,27800,0.931614462685064,0.9332930473025145,0.6787541184126983,0.182714,KC881005.1
7668,27800,27850,0.9332930473025145,0.9349716319199651,6.898411802295083,2.186216,KC881005.1
7669,27850,27900,0.9349716319199651,0.9366502165374156,1.6764940620967743,0.36152025,KC881005.1
7670,27900,27950,0.9366502165374156,0.9383288011548662,2.8443792878688527,0.4182782,KC881005.1
7671,27950,28000,0.9383288011548662,0.9400073857723168,3.0024144180327874,2.596075,KC881005.1
7672,28000,28050,0.9400073857723168,0.9416859703897673,1.2774976259672133,0.2601928,KC881005.1
7673,28050,28100,0.9416859703897673,0.9433645550072179,1.7687385570491805,0.4140764,KC881005.1
7674,28100,28150,0.9433645550072179,0.9450431396246685,2.392452392950819,0.4017053,KC881005.1
7675,28150,28200,0.9450431396246685,0.9467217242421191,4.077512415692308,2.094309,KC881005.1
7676,28200,28250,0.9467217242421191,0.9484003088595696,5.353375900461538,3.408033,KC881005.1
7677,28250,28300,0.9484003088595696,0.9500788934770201,2.03982452828125,2.07652,KC881005.1
7678,28300,28350,0.9500788934770201,0.9517574780944708,1.5824403387301584,0.4983568,KC881005.1
7679,28350,28400,0.9517574780944708,0.9534360627119213,1.6488763037096772,0.38539355,KC881005.1
7680,28400,28450,0.9534360627119213,0.9551146473293719,1.5953470415873015,0.4501458,KC881005.1
7681,28450,28500,0.9551146473293719,0.9567932319468224,1.1703724327868854,0.4224894,KC881005.1
7682,28500,28550,0.9567932319468224,0.958471816564273,2.35055464171875,2.526618,KC881005.1
7683,28550,28600,0.958471816564273,0.9601504011817236,7.820752636153847,3.224931,KC881005.1
7684,28600,28650,0.9601504011817236,0.9618289857991741,8.708138898349208,0.4502346,KC881005.1
7685,28650,28700,0.9618289857991741,0.9635075704166247,3.020496174603174,0.4543231,KC881005.1
7686,28700,28750,0.9635075704166247,0.9651861550340752,2.6523722737540987,0.4258295,KC881005.1
7687,28750,28800,0.9651861550340752,0.9668647396515259,1.4259528448225804,0.38372175,KC881005.1
7688,28800,28850,0.9668647396515259,0.9685433242689764,6.159716567187499,0.41782165000000004,KC881005.1
7689,28850,28900,0.9685433242689764,0.970221908886427,0.2332054641935484,0.22625230000000002,KC881005.1
7690,28900,28950,0.970221908886427,0.9719004935038775,1.4799028347619045,0.38505,KC881005.1
7691,28950,29000,0.9719004935038775,0.973579078121328,2.080123258730159,2.02893,KC881005.1
7692,29000,29050,0.973579078121328,0.9752576627387787,0.4887681409836065,0.302312,KC881005.1
7693,29050,29100,0.9752576627387787,0.9769362473562292,3.9532214491803286,2.827211,KC881005.1
7694,29100,29150,0.9769362473562292,0.9786148319736798,6.484779303538462,4.198425,KC881005.1
7695,29150,29200,0.9786148319736798,0.9802934165911303,1.3006666464615384,0.4093612,KC881005.1
7696,29200,29250,0.9802934165911303,0.981972001208581,6.176718473114754,2.573123,KC881005.1
7697,29250,29300,0.981972001208581,0.9836505858260315,0.6377996035322582,0.20189845,KC881005.1
7698,29300,29350,0.9836505858260315,0.985329170443482,1.7935026001612902,0.46002085,KC881005.1
7699,29350,29400,0.985329170443482,0.9870077550609326,2.44098584984375,2.128374,KC881005.1
7700,29400,29450,0.9870077550609326,0.9886863396783832,3.992885765079365,3.525887,KC881005.1
7701,29450,29500,0.9886863396783832,0.9903649242958338,3.347514004918033,3.154521,KC881005.1
7702,29500,29550,0.9903649242958338,0.9920435089132843,2.2852118681774205,0.4755453,KC881005.1
7703,29550,29600,0.9920435089132843,0.9937220935307349,0.788426910114754,0.2876041,KC881005.1
7704,29600,29650,0.9937220935307349,0.9954006781481854,8.61107211111111,2.18579,KC881005.1
7705,29650,29700,0.9954006781481854,0.997079262765636,2.303751556290322,2.2689875,KC881005.1
7706,29700,29750,0.997079262765636,0.9987578473830866,2.475657801409836,0.4090124,KC881005.1
7707,29750,29800,0.9987578473830866,1.0004364320005372,0.04673193075208334,0.026116359999999998,KC881005.1
7708,0,50,0.0,0.0016783029001074114,1.2568175259183674,0.3708912,KC881006.1
7709,50,100,0.0016783029001074114,0.0033566058002148227,5.065755800806451,2.2334145,KC881006.1
7710,100,150,0.0033566058002148227,0.0050349087003222345,23.5872633027619,3.206895,KC881006.1
7711,150,200,0.0050349087003222345,0.006713211600429645,2.8559474321875,2.237965,KC881006.1
7712,200,250,0.006713211600429645,0.008391514500537057,10.81916707096774,4.0384185,KC881006.1
7713,250,300,0.008391514500537057,0.010069817400644469,13.349194464615385,0.443137,KC881006.1
7714,300,350,0.010069817400644469,0.011748120300751879,17.6519470015625,5.5522,KC881006.1
7715,350,400,0.011748120300751879,0.01342642320085929,19.120074342307696,3.391945,KC881006.1
7716,400,450,0.01342642320085929,0.015104726100966703,3.8777311722950816,2.207683,KC881006.1
7717,450,500,0.015104726100966703,0.016783029001074114,3.066956393846154,2.442981,KC881006.1
7718,500,550,0.016783029001074114,0.018461331901181526,2.681331586153846,2.317338,KC881006.1
7719,550,600,0.018461331901181526,0.020139634801288938,29.252229661904767,3.435109,KC881006.1
7720,600,650,0.020139634801288938,0.021817937701396346,21.520356181076924,2.258575,KC881006.1
7721,650,700,0.021817937701396346,0.023496240601503758,1.1822585298360657,0.3232082,KC881006.1
7722,700,750,0.023496240601503758,0.02517454350161117,0.8292083711111112,0.3521456,KC881006.1
7723,750,800,0.02517454350161117,0.02685284640171858,7.3837735161290325,5.133926,KC881006.1
7724,800,850,0.02685284640171858,0.028531149301825993,4.9697680367213115,3.314093,KC881006.1
7725,850,900,0.028531149301825993,0.030209452201933405,152.45377980169232,7.045159,KC881006.1
7726,900,950,0.030209452201933405,0.03188775510204082,4.657066088387095,0.41765430000000003,KC881006.1
7727,950,1000,0.03188775510204082,0.03356605800214823,3.7988268076923077,2.568574,KC881006.1
7728,1000,1050,0.03356605800214823,0.03524436090225564,1.8640711100000003,0.4518338,KC881006.1
7729,1050,1100,0.03524436090225564,0.03692266380236305,1.0277621279365081,0.304822,KC881006.1
7730,1100,1150,0.03692266380236305,0.038600966702470464,4.153320886857143,0.1167482,KC881006.1
7731,1150,1200,0.038600966702470464,0.040279269602577876,67.72752036344264,7.619717,KC881006.1
7732,1200,1250,0.040279269602577876,0.04195757250268529,4.240164383076922,2.095878,KC881006.1
7733,1250,1300,0.04195757250268529,0.04363587540279269,12.180496802950822,2.817236,KC881006.1
7734,1300,1350,0.04363587540279269,0.045314178302900104,6.6597744285714295,2.538227,KC881006.1
7735,1350,1400,0.045314178302900104,0.046992481203007516,3.300379699180327,2.411595,KC881006.1
7736,1400,1450,0.046992481203007516,0.04867078410311493,2.128571855737705,2.251814,KC881006.1
7737,1450,1500,0.04867078410311493,0.05034908700322234,4.037804867258064,2.2358455,KC881006.1
7738,1500,1550,0.05034908700322234,0.05202738990332975,12.307836326984127,5.484246,KC881006.1
7739,1550,1600,0.05202738990332975,0.05370569280343716,2.238664422222222,2.166391,KC881006.1
7740,1600,1650,0.05370569280343716,0.055383995703544575,2.9885662525396826,0.3464978,KC881006.1
7741,1650,1700,0.055383995703544575,0.05706229860365199,0.5810649614516129,0.25460315,KC881006.1
7742,1700,1750,0.05706229860365199,0.0587406015037594,1.1745269956923077,0.3099486,KC881006.1
7743,1750,1800,0.0587406015037594,0.06041890440386681,0.6644957821311475,0.205143,KC881006.1
7744,1800,1850,0.06041890440386681,0.06209720730397422,1.505542563064516,0.31345115,KC881006.1
7745,1850,1900,0.06209720730397422,0.06377551020408163,2.9974361377419347,2.696707,KC881006.1
7746,1900,1950,0.06377551020408163,0.06545381310418905,126.87345606786883,0.4198563,KC881006.1
7747,1950,2000,0.06545381310418905,0.06713211600429646,0.914337833064516,0.38312145,KC881006.1
7748,2000,2050,0.06713211600429646,0.06881041890440387,1.4408183935937502,0.46452125,KC881006.1
7749,2050,2100,0.06881041890440387,0.07048872180451128,1.4166753883606555,0.3593353,KC881006.1
7750,2100,2150,0.07048872180451128,0.07216702470461869,3.0534481732258056,2.815915,KC881006.1
7751,2150,2200,0.07216702470461869,0.0738453276047261,3.02384673796875,2.7689175,KC881006.1
7752,2200,2250,0.0738453276047261,0.07552363050483352,1.5822336184126986,0.2937556,KC881006.1
7753,2250,2300,0.07552363050483352,0.07720193340494093,0.85745752015625,0.2932538,KC881006.1
7754,2300,2350,0.07720193340494093,0.07888023630504834,2.7170128462295087,0.3782061,KC881006.1
7755,2350,2400,0.07888023630504834,0.08055853920515575,1.2139193767741934,0.3662121,KC881006.1
7756,2400,2450,0.08055853920515575,0.08223684210526316,6.425615972131146,2.315918,KC881006.1
7757,2450,2500,0.08223684210526316,0.08391514500537058,1.7481557698387098,0.48690045000000004,KC881006.1
7758,2500,2550,0.08391514500537058,0.08559344790547799,1.7634264163934426,0.4647428,KC881006.1
7759,2550,2600,0.08559344790547799,0.08727175080558539,3.677917657142857,2.583408,KC881006.1
7760,2600,2650,0.08727175080558539,0.0889500537056928,2.6943019829508197,2.779858,KC881006.1
7761,2650,2700,0.0889500537056928,0.09062835660580021,2.9066232304761903,0.3067893,KC881006.1
7762,2700,2750,0.09062835660580021,0.09230665950590762,5.424546154918031,0.21197,KC881006.1
7763,2750,2800,0.09230665950590762,0.09398496240601503,0.9341583485245902,0.3099486,KC881006.1
7764,2800,2850,0.09398496240601503,0.09566326530612244,2.7741100721875,2.5790154999999997,KC881006.1
7765,2850,2900,0.09566326530612244,0.09734156820622986,5.279191083770493,0.4659914,KC881006.1
7766,2900,2950,0.09734156820622986,0.09901987110633727,1.1897522704615384,0.3515627,KC881006.1
7767,2950,3000,0.09901987110633727,0.10069817400644468,2.2139302567692307,0.4440233,KC881006.1
7768,3000,3050,0.10069817400644468,0.10237647690655209,5.582969078209677,0.30836325,KC881006.1
7769,3050,3100,0.10237647690655209,0.1040547798066595,3.3633654040983614,0.2798503,KC881006.1
7770,3100,3150,0.1040547798066595,0.10573308270676691,48.02699571435483,0.37759434999999997,KC881006.1
7771,3150,3200,0.10573308270676691,0.10741138560687433,0.6295501465,0.2617249,KC881006.1
7772,3200,3250,0.10741138560687433,0.10908968850698174,0.8759651270312501,0.27895024999999996,KC881006.1
7773,3250,3300,0.10908968850698174,0.11076799140708915,0.5752655372741935,0.16773835,KC881006.1
7774,3300,3350,0.11076799140708915,0.11244629430719656,7.696953652555556,2.522183,KC881006.1
7775,3350,3400,0.11244629430719656,0.11412459720730397,3.08487748852459,2.286456,KC881006.1
7776,3400,3450,0.11412459720730397,0.11580290010741139,7.135727241428572,2.610015,KC881006.1
7777,3450,3500,0.11580290010741139,0.1174812030075188,1.4637419547540982,0.3295997,KC881006.1
7778,3500,3550,0.1174812030075188,0.11915950590762621,4.882638835873015,2.524386,KC881006.1
7779,3550,3600,0.11915950590762621,0.12083780880773362,3.3916375142622956,2.541568,KC881006.1
7780,3600,3650,0.12083780880773362,0.12251611170784103,3.224909498571429,3.102708,KC881006.1
7781,3650,3700,0.12251611170784103,0.12419441460794844,142.474861223125,4.256683499999999,KC881006.1
7782,3700,3750,0.12419441460794844,0.12587271750805584,32.12946365032787,3.039441,KC881006.1
7783,3750,3800,0.12587271750805584,0.12755102040816327,1.7505123223076922,0.4321726,KC881006.1
7784,3800,3850,0.12755102040816327,0.12922932330827067,1.0287849929206347,0.3195906,KC881006.1
7785,3850,3900,0.12922932330827067,0.1309076262083781,1.78317361625,2.150214,KC881006.1
7786,3900,3950,0.1309076262083781,0.1325859291084855,0.5060048313114754,0.1721543,KC881006.1
7787,3950,4000,0.1325859291084855,0.13426423200859292,1.0477020793442624,0.3944325,KC881006.1
7788,4000,4050,0.13426423200859292,0.1359425349087003,3.496792480634921,2.779858,KC881006.1
7789,4050,4100,0.1359425349087003,0.13762083780880774,2.2682081846153848,0.3596709,KC881006.1
7790,4100,4150,0.13762083780880774,0.13929914070891514,1.1549992850793651,0.3936554,KC881006.1
7791,4150,4200,0.13929914070891514,0.14097744360902256,3.6611728153968257,2.933047,KC881006.1
7792,4200,4250,0.14097744360902256,0.14265574650912996,2.615730252580646,2.4894265,KC881006.1
7793,4250,4300,0.14265574650912996,0.14433404940923739,2.139772819836066,0.4793874,KC881006.1
7794,4300,4350,0.14433404940923739,0.14601235230934478,2.1207082536507937,0.3002015,KC881006.1
7795,4350,4400,0.14601235230934478,0.1476906552094522,6.278466960327868,2.007059,KC881006.1
7796,4400,4450,0.1476906552094522,0.1493689581095596,1.6424418794920639,0.3232888,KC881006.1
7797,4450,4500,0.1493689581095596,0.15104726100966703,0.55465925578125,0.20840124999999998,KC881006.1
7798,4500,4550,0.15104726100966703,0.15272556390977443,1.27845475078125,0.36308315,KC881006.1
7799,4550,4600,0.15272556390977443,0.15440386680988186,25.98940291228125,3.763548,KC881006.1
7800,4600,4650,0.15440386680988186,0.15608216970998925,1.282788636229508,0.4902113,KC881006.1
7801,4650,4700,0.15608216970998925,0.15776047261009668,1.1397221532307695,0.4218747,KC881006.1
7802,4700,4750,0.15776047261009668,0.15943877551020408,1.722860950322581,0.35808684999999996,KC881006.1
7803,4750,4800,0.15943877551020408,0.1611170784103115,3.9184760865625,3.7659215,KC881006.1
7804,4800,4850,0.1611170784103115,0.1627953813104189,1.7812241595384615,0.3943461,KC881006.1
7805,4850,4900,0.1627953813104189,0.16447368421052633,1.2906727212903226,0.34322535,KC881006.1
7806,4900,4950,0.16447368421052633,0.16615198711063373,8.062594916393442,4.532362,KC881006.1
7807,4950,5000,0.16615198711063373,0.16783029001074115,2.9633072698412697,2.647219,KC881006.1
7808,5000,5050,0.16783029001074115,0.16950859291084855,1.0450686244444443,0.403529,KC881006.1
7809,5050,5100,0.16950859291084855,0.17118689581095597,1.8191161701639345,0.4640295,KC881006.1
7810,5100,5150,0.17118689581095597,0.17286519871106337,5.619076091475409,3.315812,KC881006.1
7811,5150,5200,0.17286519871106337,0.17454350161117077,1.1667275293174602,0.2264209,KC881006.1
7812,5200,5250,0.17454350161117077,0.1762218045112782,0.5800363271875,0.21178685,KC881006.1
7813,5250,5300,0.1762218045112782,0.1779001074113856,6.92181449875,0.28360125,KC881006.1
7814,5300,5350,0.1779001074113856,0.17957841031149302,10.807292650625,3.0876279999999996,KC881006.1
7815,5350,5400,0.17957841031149302,0.18125671321160042,1.3343589800000002,0.302312,KC881006.1
7816,5400,5450,0.18125671321160042,0.18293501611170784,2.9703209685245904,2.869059,KC881006.1
7817,5450,5500,0.18293501611170784,0.18461331901181524,4.481380339230769,3.669045,KC881006.1
7818,5500,5550,0.18461331901181524,0.18629162191192267,13.427387739163933,3.209345,KC881006.1
7819,5550,5600,0.18629162191192267,0.18796992481203006,40.60984757098361,2.236627,KC881006.1
7820,5600,5650,0.18796992481203006,0.1896482277121375,2.4706077235483868,0.3734651,KC881006.1
7821,5650,5700,0.1896482277121375,0.1913265306122449,6.791709035483869,3.1650925,KC881006.1
7822,5700,5750,0.1913265306122449,0.19300483351235231,1.3771774350000001,0.3658996,KC881006.1
7823,5750,5800,0.19300483351235231,0.1946831364124597,0.80117037984375,0.35657165,KC881006.1
7824,5800,5850,0.1946831364124597,0.19636143931256714,1.834134405,0.3639835,KC881006.1
7825,5850,5900,0.19636143931256714,0.19803974221267454,1.4352474237049182,0.2195913,KC881006.1
7826,5900,5950,0.19803974221267454,0.19971804511278196,0.746447982557377,0.3725034,KC881006.1
7827,5950,6000,0.19971804511278196,0.20139634801288936,2.42102691147541,0.3641283,KC881006.1
7828,6000,6050,0.20139634801288936,0.20307465091299678,0.7569441562950819,0.2760119,KC881006.1
7829,6050,6100,0.20307465091299678,0.20475295381310418,0.8570482192063492,0.4236314,KC881006.1
7830,6100,6150,0.20475295381310418,0.2064312567132116,1.1111571025396825,0.3525622,KC881006.1
7831,6150,6200,0.2064312567132116,0.208109559613319,0.9640309690476192,0.3053723,KC881006.1
7832,6200,6250,0.208109559613319,0.20978786251342643,1.229565377419355,0.43444195,KC881006.1
7833,6250,6300,0.20978786251342643,0.21146616541353383,2.2548209175409837,0.2806816,KC881006.1
7834,6300,6350,0.21146616541353383,0.21314446831364126,1.6796747491803279,0.4012715,KC881006.1
7835,6350,6400,0.21314446831364126,0.21482277121374865,1.349853581967213,0.3191897,KC881006.1
7836,6400,6450,0.21482277121374865,0.21650107411385608,1.2548525839344267,0.4143388,KC881006.1
7837,6450,6500,0.21650107411385608,0.21817937701396348,1.9854665393442625,2.163467,KC881006.1
7838,6500,6550,0.21817937701396348,0.2198576799140709,0.7049875337704918,0.2106718,KC881006.1
7839,6550,6600,0.2198576799140709,0.2215359828141783,2.7863391457377045,0.3736927,KC881006.1
7840,6600,6650,0.2215359828141783,0.22321428571428573,0.9124512698360656,0.2713062,KC881006.1
7841,6650,6700,0.22321428571428573,0.22489258861439312,5.62336658451613,2.6743875,KC881006.1
7842,6700,6750,0.22489258861439312,0.22657089151450055,3.56577578328125,2.300873,KC881006.1
7843,6750,6800,0.22657089151450055,0.22824919441460795,0.6742317722857141,0.1965157,KC881006.1
7844,6800,6850,0.22824919441460795,0.22992749731471537,1.5473880404126985,0.439595,KC881006.1
7845,6850,6900,0.22992749731471537,0.23160580021482277,0.828948825442623,0.3989306,KC881006.1
7846,6900,6950,0.23160580021482277,0.23328410311493017,1.665145824516129,2.0572160000000004,KC881006.1
7847,6950,7000,0.23328410311493017,0.2349624060150376,1.1207449578461537,0.3896902,KC881006.1
7848,7000,7050,0.2349624060150376,0.236640708915145,0.8258033924590165,0.2230581,KC881006.1
7849,7050,7100,0.236640708915145,0.23831901181525242,1.1109967014754099,0.3967663,KC881006.1
7850,7100,7150,0.23831901181525242,0.23999731471535982,1.2317234878124999,0.299722,KC881006.1
7851,7150,7200,0.23999731471535982,0.24167561761546724,1.2152620850819675,0.3705521,KC881006.1
7852,7200,7250,0.24167561761546724,0.24335392051557464,2.03991471,0.1621025,KC881006.1
7853,7250,7300,0.24335392051557464,0.24503222341568207,1.3712423741935484,0.1510362,KC881006.1
7854,7300,7350,0.24503222341568207,0.24671052631578946,3.4143511201639343,2.61352,KC881006.1
7855,7350,7400,0.24671052631578946,0.2483888292158969,1.897997960952381,2.168484,KC881006.1
7856,7400,7450,0.2483888292158969,0.2500671321160043,44.11087533333333,3.872821,KC881006.1
7857,7450,7500,0.2500671321160043,0.2517454350161117,46.0050492401613,3.5173069999999997,KC881006.1
7858,7500,7550,0.2517454350161117,0.25342373791621914,2.6179137903125,2.415725,KC881006.1
7859,7550,7600,0.25342373791621914,0.25510204081632654,1.8248956827419354,0.4686707,KC881006.1
7860,7600,7650,0.25510204081632654,0.25678034371643393,1.2004698169836066,0.1935458,KC881006.1
7861,7650,7700,0.25678034371643393,0.25845864661654133,5.3910691153125,0.28998065,KC881006.1
7862,7700,7750,0.25845864661654133,0.2601369495166488,5.93063258819672,0.3000454,KC881006.1
7863,7750,7800,0.2601369495166488,0.2618152524167562,0.8669105290163933,0.211775,KC881006.1
7864,7800,7850,0.2618152524167562,0.2634935553168636,1.5913601463492064,0.3537296,KC881006.1
7865,7850,7900,0.2634935553168636,0.265171858216971,6.3328397040625,3.4997870000000004,KC881006.1
7866,7900,7950,0.265171858216971,0.26685016111707843,0.5271157136065574,0.3543138,KC881006.1
7867,7950,8000,0.26685016111707843,0.26852846401718583,1.2815897006349208,0.2933694,KC881006.1
7868,8000,8050,0.26852846401718583,0.27020676691729323,2.601685757868853,2.27587,KC881006.1
7869,8050,8100,0.27020676691729323,0.2718850698174006,1.9771702080645162,2.3490944999999996,KC881006.1
7870,8100,8150,0.2718850698174006,0.2735633727175081,1.6142084999999997,2.096271,KC881006.1
7871,8150,8200,0.2735633727175081,0.2752416756176155,0.853333892580645,0.32333885,KC881006.1
7872,8200,8250,0.2752416756176155,0.2769199785177229,2.1531302701639343,0.4611774,KC881006.1
7873,8250,8300,0.2769199785177229,0.2785982814178303,9.143855876562501,2.483103,KC881006.1
7874,8300,8350,0.2785982814178303,0.2802765843179377,0.8844190042857144,0.3869385,KC881006.1
7875,8350,8400,0.2802765843179377,0.2819548872180451,2.295132551904762,0.4197686,KC881006.1
7876,8400,8450,0.2819548872180451,0.2836331901181525,0.9438305095081968,0.3604265,KC881006.1
7877,8450,8500,0.2836331901181525,0.2853114930182599,0.6835168437704918,0.2514598,KC881006.1
7878,8500,8550,0.2853114930182599,0.2869897959183674,4.068079285396825,2.050525,KC881006.1
7879,8550,8600,0.2869897959183674,0.28866809881847477,3.5879392129032257,2.704383,KC881006.1
7880,8600,8650,0.28866809881847477,0.29034640171858217,1.7709559873770493,0.4125033,KC881006.1
7881,8650,8700,0.29034640171858217,0.29202470461868957,2.3537724893750003,0.463945,KC881006.1
7882,8700,8750,0.29202470461868957,0.29370300751879697,1.8501785893442622,2.000947,KC881006.1
7883,8750,8800,0.29370300751879697,0.2953813104189044,1.267965698923077,0.3540634,KC881006.1
7884,8800,8850,0.2953813104189044,0.2970596133190118,1.4053073360655737,0.4528115,KC881006.1
7885,8850,8900,0.2970596133190118,0.2987379162191192,2.4073430754098353,0.4923593,KC881006.1
7886,8900,8950,0.2987379162191192,0.3004162191192266,3.617752627580645,1.24530455,KC881006.1
7887,8950,9000,0.3004162191192266,0.30209452201933407,3.7912968706153847,2.574832,KC881006.1
7888,9000,9050,0.30209452201933407,0.30377282491944146,2.2234926216393442,0.2650948,KC881006.1
7889,9050,9100,0.30377282491944146,0.30545112781954886,2.996081143125,2.4853199999999998,KC881006.1
7890,9100,9150,0.30545112781954886,0.30712943071965626,1.7901898025,0.3540672,KC881006.1
7891,9150,9200,0.30712943071965626,0.3088077336197637,3.3441716276923077,2.146903,KC881006.1
7892,9200,9250,0.3088077336197637,0.3104860365198711,0.9513778298412696,0.3707217,KC881006.1
7893,9250,9300,0.3104860365198711,0.3121643394199785,2.498766949344262,0.4474823,KC881006.1
7894,9300,9350,0.3121643394199785,0.3138426423200859,6.971854497076923,3.701369,KC881006.1
7895,9350,9400,0.3138426423200859,0.31552094522019336,3.904413862857143,0.4962083,KC881006.1
7896,9400,9450,0.31552094522019336,0.31719924812030076,4.567621063692308,2.70628,KC881006.1
7897,9450,9500,0.31719924812030076,0.31887755102040816,0.9039149372131148,0.2631137,KC881006.1
7898,9500,9550,0.31887755102040816,0.32055585392051555,0.8538863806349206,0.2260158,KC881006.1
7899,9550,9600,0.32055585392051555,0.322234156820623,0.8926901830158731,0.3755641,KC881006.1
7900,9600,9650,0.322234156820623,0.3239124597207304,1.316383358064516,0.39915535,KC881006.1
7901,9650,9700,0.3239124597207304,0.3255907626208378,0.47294726121874997,0.19539649999999997,KC881006.1
7902,9700,9750,0.3255907626208378,0.3272690655209452,1.773850625901639,0.433055,KC881006.1
7903,9750,9800,0.3272690655209452,0.32894736842105265,2.426741487142857,2.469777,KC881006.1
7904,9800,9850,0.32894736842105265,0.33062567132116005,1.7499672446153844,0.4802815,KC881006.1
7905,9850,9900,0.33062567132116005,0.33230397422126745,0.43087594126984136,0.2792465,KC881006.1
7906,9900,9950,0.33230397422126745,0.33398227712137485,1.4201255781967212,0.2739155,KC881006.1
7907,9950,10000,0.33398227712137485,0.3356605800214823,1.2435116650000002,0.36344964999999996,KC881006.1
7908,10000,10050,0.3356605800214823,0.3373388829215897,3.7359635682258063,2.4191685,KC881006.1
7909,10050,10100,0.3373388829215897,0.3390171858216971,1.268649308253968,0.4147761,KC881006.1
7910,10100,10150,0.3390171858216971,0.3406954887218045,2.872709696666667,2.435196,KC881006.1
7911,10150,10200,0.3406954887218045,0.34237379162191195,2.219642786666667,2.149784,KC881006.1
7912,10200,10250,0.34237379162191195,0.34405209452201935,1.6428298581967213,2.045646,KC881006.1
7913,10250,10300,0.34405209452201935,0.34573039742212675,2.116059213114754,2.07296,KC881006.1
7914,10300,10350,0.34573039742212675,0.34740870032223414,1.5282251267692308,0.3752237,KC881006.1
7915,10350,10400,0.34740870032223414,0.34908700322234154,1.865595940081967,0.3736077,KC881006.1
7916,10400,10450,0.34908700322234154,0.350765306122449,3.895088841854839,0.18971495,KC881006.1
7917,10450,10500,0.350765306122449,0.3524436090225564,15.328500063174607,6.294882,KC881006.1
7918,10500,10550,0.3524436090225564,0.3541219119226638,10.989614055384616,2.090005,KC881006.1
7919,10550,10600,0.3541219119226638,0.3558002148227712,8.39299282203125,4.1415605,KC881006.1
7920,10600,10650,0.3558002148227712,0.35747851772287864,2.190588538412699,0.3358776,KC881006.1
7921,10650,10700,0.35747851772287864,0.35915682062298604,0.46329322234375003,0.28722245,KC881006.1
7922,10700,10750,0.35915682062298604,0.36083512352309344,1.021622279032258,0.42042655,KC881006.1
7923,10750,10800,0.36083512352309344,0.36251342642320084,4.173171434375,0.43831215,KC881006.1
7924,10800,10850,0.36251342642320084,0.3641917293233083,1.03706826671875,0.40264120000000003,KC881006.1
7925,10850,10900,0.3641917293233083,0.3658700322234157,0.6699053056451613,0.2411508,KC881006.1
7926,10900,10950,0.3658700322234157,0.3675483351235231,1.3836689488196718,0.2869923,KC881006.1
7927,10950,11000,0.3675483351235231,0.3692266380236305,0.5540721059016394,0.1690808,KC881006.1
7928,11000,11050,0.3692266380236305,0.37090494092373794,0.639386688852459,0.2370945,KC881006.1
7929,11050,11100,0.37090494092373794,0.37258324382384533,19.883516464426226,5.14753,KC881006.1
7930,11100,11150,0.37258324382384533,0.37426154672395273,6.375618774918032,0.3765009,KC881006.1
7931,11150,11200,0.37426154672395273,0.37593984962406013,6.171014571129032,2.8592294999999996,KC881006.1
7932,11200,11250,0.37593984962406013,0.3776181525241676,1.8938534591803278,0.4469499,KC881006.1
7933,11250,11300,0.3776181525241676,0.379296455424275,2.4787393172307692,0.4182782,KC881006.1
7934,11300,11350,0.379296455424275,0.3809747583243824,3.1656236013114754,2.197759,KC881006.1
7935,11350,11400,0.3809747583243824,0.3826530612244898,3.4732475191935483,0.36983215,KC881006.1
7936,11400,11450,0.3826530612244898,0.38433136412459723,2.6734163380952376,0.3077356,KC881006.1
7937,11450,11500,0.38433136412459723,0.38600966702470463,7.560507597096774,0.38172825,KC881006.1
7938,11500,11550,0.38600966702470463,0.387687969924812,0.9412099187096774,0.30481044999999996,KC881006.1
7939,11550,11600,0.387687969924812,0.3893662728249194,0.20176674786885246,0.1752631,KC881006.1
7940,11600,11650,0.3893662728249194,0.3910445757250269,1.1861563144615384,0.4011847,KC881006.1
7941,11650,11700,0.3910445757250269,0.3927228786251343,1.8044635240983606,2.158888,KC881006.1
7942,11700,11750,0.3927228786251343,0.3944011815252417,0.6996776495081968,0.3462494,KC881006.1
7943,11750,11800,0.3944011815252417,0.39607948442534907,7.820775967936508,2.334503,KC881006.1
7944,11800,11850,0.39607948442534907,0.3977577873254565,7.4285611370312505,0.2751255,KC881006.1
7945,11850,11900,0.3977577873254565,0.3994360902255639,7.594936014262296,2.299932,KC881006.1
7946,11900,11950,0.3994360902255639,0.4011143931256713,1.4954127200000003,0.3940007,KC881006.1
7947,11950,12000,0.4011143931256713,0.4027926960257787,7.2320295885245915,3.299537,KC881006.1
7948,12000,12050,0.4027926960257787,0.40447099892588617,1.4366626277777776,0.2890596,KC881006.1
7949,12050,12100,0.40447099892588617,0.40614930182599357,3.2459154012698423,2.874532,KC881006.1
7950,12100,12150,0.40614930182599357,0.40782760472610097,0.5749888395409836,0.1704424,KC881006.1
7951,12150,12200,0.40782760472610097,0.40950590762620837,2.349966429076923,2.150196,KC881006.1
7952,12200,12250,0.40950590762620837,0.41118421052631576,2.097997207704918,0.4131149,KC881006.1
7953,12250,12300,0.41118421052631576,0.4128625134264232,1.4241241501639343,0.4656346,KC881006.1
7954,12300,12350,0.4128625134264232,0.4145408163265306,35.10970487934427,0.4579712,KC881006.1
7955,12350,12400,0.4145408163265306,0.416219119226638,34.290179239062496,0.41513330000000004,KC881006.1
