,Start,End,Start_r,End_r,Mean_Z-Score,Median_Z-Score,Threshold,Sequence_id
19125,12030,12040,0.40498232620770913,0.4053189698703922,0.0,0.0,50,OL869974.1
19126,12040,12050,0.4053189698703922,0.4056556135330752,0.0,0.0,50,OL869974.1
19127,12050,12060,0.4056556135330752,0.40599225719575827,0.0,0.0,50,OL869974.1
19128,12060,12070,0.40599225719575827,0.40632890085844137,0.0,0.0,50,OL869974.1
19129,12070,12080,0.40632890085844137,0.4066655445211244,0.0,0.0,50,OL869974.1
19130,12080,12090,0.4066655445211244,0.40700218818380746,0.0,0.0,50,OL869974.1
19131,12090,12100,0.40700218818380746,0.4073388318464905,0.0,0.0,50,OL869974.1
19132,12100,12110,0.4073388318464905,0.40767547550917355,0.0,0.0,50,OL869974.1
19133,12110,12120,0.40767547550917355,0.4080121191718566,0.0,0.0,50,OL869974.1
19134,12120,12130,0.4080121191718566,0.40834876283453964,0.0,0.0,50,OL869974.1
19135,12130,12140,0.40834876283453964,0.4086854064972227,0.0,0.0,50,OL869974.1
19136,12140,12150,0.4086854064972227,0.4090220501599057,0.0,0.0,50,OL869974.1
19137,12150,12160,0.4090220501599057,0.40935869382258877,0.0,0.0,50,OL869974.1
19138,12160,12170,0.40935869382258877,0.4096953374852718,0.0,0.0,50,OL869974.1
19139,12170,12180,0.4096953374852718,0.4100319811479549,0.0,0.0,50,OL869974.1
19140,12180,12190,0.4100319811479549,0.41036862481063796,0.0,0.0,50,OL869974.1
19141,12190,12200,0.41036862481063796,0.410705268473321,0.0,0.0,50,OL869974.1
19142,12200,12210,0.410705268473321,0.41104191213600405,0.0,0.0,50,OL869974.1
19143,12210,12220,0.41104191213600405,0.4113785557986871,0.0,0.0,50,OL869974.1
19144,12220,12230,0.4113785557986871,0.41171519946137014,0.0,0.0,50,OL869974.1
19145,12230,12240,0.41171519946137014,0.4120518431240532,0.0,0.0,50,OL869974.1
19146,12240,12250,0.4120518431240532,0.41238848678673623,0.0,0.0,50,OL869974.1
19147,12250,12260,0.41238848678673623,0.4127251304494193,0.0,0.0,50,OL869974.1
19148,12260,12270,0.4127251304494193,0.4130617741121023,0.0,0.0,50,OL869974.1
19149,12270,12280,0.4130617741121023,0.41339841777478536,0.0,0.0,50,OL869974.1
19150,12280,12290,0.41339841777478536,0.41373506143746847,0.0,0.0,50,OL869974.1
19151,12290,12300,0.41373506143746847,0.4140717051001515,0.0,0.0,50,OL869974.1
19152,12300,12310,0.4140717051001515,0.41440834876283456,0.0,0.0,50,OL869974.1
19153,12310,12320,0.41440834876283456,0.4147449924255176,0.0,0.0,50,OL869974.1
19154,12320,12330,0.4147449924255176,0.41508163608820065,0.0,0.0,50,OL869974.1
19155,12330,12340,0.41508163608820065,0.4154182797508837,0.0,0.0,50,OL869974.1
19156,12340,12350,0.4154182797508837,0.41575492341356673,0.0,0.0,50,OL869974.1
19157,12350,12360,0.41575492341356673,0.4160915670762498,0.0,0.0,50,OL869974.1
19158,12360,12370,0.4160915670762498,0.4164282107389328,0.0,0.0,50,OL869974.1
19159,12370,12380,0.4164282107389328,0.41676485440161587,0.0,0.0,50,OL869974.1
19160,12380,12390,0.41676485440161587,0.4171014980642989,0.0,0.0,50,OL869974.1
19161,12390,12400,0.4171014980642989,0.417438141726982,0.0,0.0,50,OL869974.1
19162,12400,12410,0.417438141726982,0.41777478538966506,0.0,0.0,50,OL869974.1
19163,12410,12420,0.41777478538966506,0.4181114290523481,0.0,0.0,50,OL869974.1
19164,12420,12430,0.4181114290523481,0.41844807271503115,0.0,0.0,50,OL869974.1
19165,12430,12440,0.41844807271503115,0.4187847163777142,0.0,0.0,50,OL869974.1
19166,12440,12450,0.4187847163777142,0.41912136004039724,0.0,0.0,50,OL869974.1
19167,12450,12460,0.41912136004039724,0.4194580037030803,0.0,0.0,50,OL869974.1
19168,12460,12470,0.4194580037030803,0.41979464736576333,0.0,0.0,50,OL869974.1
19169,12470,12480,0.41979464736576333,0.4201312910284464,0.0,0.0,50,OL869974.1
19170,12480,12490,0.4201312910284464,0.4204679346911294,0.0,0.0,50,OL869974.1
19171,12490,12500,0.4204679346911294,0.42080457835381246,0.0,0.0,50,OL869974.1
19172,12500,12510,0.42080457835381246,0.42114122201649556,0.0,0.0,50,OL869974.1
19173,12510,12520,0.42114122201649556,0.4214778656791786,0.0,0.0,50,OL869974.1
19174,12520,12530,0.4214778656791786,0.42181450934186165,0.0,0.0,50,OL869974.1
19175,12530,12540,0.42181450934186165,0.4221511530045447,0.0,0.0,50,OL869974.1
19176,12540,12550,0.4221511530045447,0.42248779666722774,0.0,0.0,50,OL869974.1
19177,12550,12560,0.42248779666722774,0.4228244403299108,0.0,0.0,50,OL869974.1
19178,12560,12570,0.4228244403299108,0.42316108399259383,0.0,0.0,50,OL869974.1
19179,12570,12580,0.42316108399259383,0.4234977276552769,0.0,0.0,50,OL869974.1
19180,12580,12590,0.4234977276552769,0.4238343713179599,0.0,0.0,50,OL869974.1
19181,12590,12600,0.4238343713179599,0.42417101498064297,0.0,0.0,50,OL869974.1
19182,12600,12610,0.42417101498064297,0.424507658643326,0.0,0.0,50,OL869974.1
19183,12610,12620,0.424507658643326,0.4248443023060091,0.0,0.0,50,OL869974.1
19184,12620,12630,0.4248443023060091,0.42518094596869216,0.0,0.0,50,OL869974.1
19185,12630,12640,0.42518094596869216,0.4255175896313752,0.0,0.0,50,OL869974.1
19186,12640,12650,0.4255175896313752,0.42585423329405825,0.0,0.0,50,OL869974.1
19187,12650,12660,0.42585423329405825,0.4261908769567413,0.0,0.0,50,OL869974.1
19188,12660,12670,0.4261908769567413,0.42652752061942434,0.0,0.0,50,OL869974.1
19189,12670,12680,0.42652752061942434,0.4268641642821074,0.0,0.0,50,OL869974.1
19190,12680,12690,0.4268641642821074,0.42720080794479043,0.0,0.0,50,OL869974.1
19191,12690,12700,0.42720080794479043,0.4275374516074735,0.0,0.0,50,OL869974.1
19192,12700,12710,0.4275374516074735,0.4278740952701565,0.0,0.0,50,OL869974.1
19193,12710,12720,0.4278740952701565,0.42821073893283956,0.0,0.0,50,OL869974.1
19194,12720,12730,0.42821073893283956,0.42854738259552266,0.0,0.0,50,OL869974.1
19195,12730,12740,0.42854738259552266,0.4288840262582057,0.0,0.0,50,OL869974.1
19196,12740,12750,0.4288840262582057,0.42922066992088875,0.0,0.0,50,OL869974.1
19197,12750,12760,0.42922066992088875,0.4295573135835718,0.0,0.0,50,OL869974.1
19198,12760,12770,0.4295573135835718,0.42989395724625484,0.0,0.0,50,OL869974.1
19199,12770,12780,0.42989395724625484,0.4302306009089379,0.0,0.0,50,OL869974.1
19200,12780,12790,0.4302306009089379,0.43056724457162093,0.0,0.0,50,OL869974.1
19201,12790,12800,0.43056724457162093,0.430903888234304,0.0,0.0,50,OL869974.1
19202,12800,12810,0.430903888234304,0.431240531896987,0.0,0.0,50,OL869974.1
19203,12810,12820,0.431240531896987,0.43157717555967007,0.0,0.0,50,OL869974.1
19204,12820,12830,0.43157717555967007,0.4319138192223531,0.0,0.0,50,OL869974.1
19205,12830,12840,0.4319138192223531,0.4322504628850362,0.0,0.0,50,OL869974.1
19206,12840,12850,0.4322504628850362,0.43258710654771926,0.0,0.0,50,OL869974.1
19207,12850,12860,0.43258710654771926,0.4329237502104023,0.0,0.0,50,OL869974.1
19208,12860,12870,0.4329237502104023,0.43326039387308535,0.0,0.0,50,OL869974.1
19209,12870,12880,0.43326039387308535,0.4335970375357684,0.0,0.0,50,OL869974.1
19210,12880,12890,0.4335970375357684,0.43393368119845144,0.0,0.0,50,OL869974.1
19211,12890,12900,0.43393368119845144,0.4342703248611345,0.0,0.0,50,OL869974.1
19212,12900,12910,0.4342703248611345,0.4346069685238175,0.0,0.0,50,OL869974.1
19213,12910,12920,0.4346069685238175,0.43494361218650057,0.0,0.0,50,OL869974.1
19214,12920,12930,0.43494361218650057,0.4352802558491836,0.0,0.0,50,OL869974.1
19215,12930,12940,0.4352802558491836,0.43561689951186666,0.0,0.0,50,OL869974.1
19216,12940,12950,0.43561689951186666,0.43595354317454976,0.0,0.0,50,OL869974.1
19217,12950,12960,0.43595354317454976,0.4362901868372328,0.0,0.0,50,OL869974.1
19218,12960,12970,0.4362901868372328,0.43662683049991585,0.0,0.0,50,OL869974.1
19219,12970,12980,0.43662683049991585,0.4369634741625989,265.7610785714286,135.5002,50,OL869974.1
19220,12980,12990,0.4369634741625989,0.43730011782528194,249.54169374999998,135.75310000000002,50,OL869974.1
19221,12990,13000,0.43730011782528194,0.437636761487965,388.4542,417.19115,50,OL869974.1
19222,13000,13010,0.437636761487965,0.43797340515064803,0.0,0.0,50,OL869974.1
19223,13010,13020,0.43797340515064803,0.4383100488133311,0.0,0.0,50,OL869974.1
19224,13020,13030,0.4383100488133311,0.4386466924760141,0.0,0.0,50,OL869974.1
19225,13030,13040,0.4386466924760141,0.43898333613869717,0.0,0.0,50,OL869974.1
19226,13040,13050,0.43898333613869717,0.4393199798013802,0.0,0.0,50,OL869974.1
19227,13050,13060,0.4393199798013802,0.4396566234640633,0.0,0.0,50,OL869974.1
19228,13060,13070,0.4396566234640633,0.43999326712674636,0.0,0.0,50,OL869974.1
19229,13070,13080,0.43999326712674636,0.4403299107894294,0.0,0.0,50,OL869974.1
19230,13080,13090,0.4403299107894294,0.44066655445211245,0.0,0.0,50,OL869974.1
19231,13090,13100,0.44066655445211245,0.4410031981147955,0.0,0.0,50,OL869974.1
19232,13100,13110,0.4410031981147955,0.44133984177747854,0.0,0.0,50,OL869974.1
19233,13110,13120,0.44133984177747854,0.4416764854401616,0.0,0.0,50,OL869974.1
19234,13120,13130,0.4416764854401616,0.4420131291028446,0.0,0.0,50,OL869974.1
19235,13130,13140,0.4420131291028446,0.44234977276552767,0.0,0.0,50,OL869974.1
19236,13140,13150,0.44234977276552767,0.4426864164282107,0.0,0.0,50,OL869974.1
19237,13150,13160,0.4426864164282107,0.4430230600908938,0.0,0.0,50,OL869974.1
19238,13160,13170,0.4430230600908938,0.44335970375357686,0.0,0.0,50,OL869974.1
19239,13170,13180,0.44335970375357686,0.4436963474162599,0.0,0.0,50,OL869974.1
19240,13180,13190,0.4436963474162599,0.44403299107894295,0.0,0.0,50,OL869974.1
19241,13190,13200,0.44403299107894295,0.444369634741626,0.0,0.0,50,OL869974.1
19242,13200,13210,0.444369634741626,0.44470627840430904,0.0,0.0,50,OL869974.1
19243,13210,13220,0.44470627840430904,0.4450429220669921,0.0,0.0,50,OL869974.1
19244,13220,13230,0.4450429220669921,0.44537956572967513,0.0,0.0,50,OL869974.1
19245,13230,13240,0.44537956572967513,0.4457162093923582,0.0,0.0,50,OL869974.1
19246,13240,13250,0.4457162093923582,0.4460528530550412,0.0,0.0,50,OL869974.1
19247,13250,13260,0.4460528530550412,0.44638949671772427,0.0,0.0,50,OL869974.1
19248,13260,13270,0.44638949671772427,0.44672614038040737,0.0,0.0,50,OL869974.1
19249,13270,13280,0.44672614038040737,0.4470627840430904,0.0,0.0,50,OL869974.1
19250,13280,13290,0.4470627840430904,0.44739942770577346,0.0,0.0,50,OL869974.1
19251,13290,13300,0.44739942770577346,0.4477360713684565,0.0,0.0,50,OL869974.1
19252,13300,13310,0.4477360713684565,0.44807271503113955,0.0,0.0,50,OL869974.1
19253,13310,13320,0.44807271503113955,0.4484093586938226,0.0,0.0,50,OL869974.1
19254,13320,13330,0.4484093586938226,0.44874600235650564,89.986995,73.44341,50,OL869974.1
19255,13330,13340,0.44874600235650564,0.4490826460191887,89.986995,73.44341,50,OL869974.1
19256,13340,13350,0.4490826460191887,0.4494192896818717,0.0,0.0,50,OL869974.1
19257,13350,13360,0.4494192896818717,0.44975593334455477,0.0,0.0,50,OL869974.1
19258,13360,13370,0.44975593334455477,0.4500925770072378,0.0,0.0,50,OL869974.1
19259,13370,13380,0.4500925770072378,0.4504292206699209,0.0,0.0,50,OL869974.1
19260,13380,13390,0.4504292206699209,0.45076586433260396,0.0,0.0,50,OL869974.1
19261,13390,13400,0.45076586433260396,0.451102507995287,0.0,0.0,50,OL869974.1
19262,13400,13410,0.451102507995287,0.45143915165797005,0.0,0.0,50,OL869974.1
19263,13410,13420,0.45143915165797005,0.4517757953206531,0.0,0.0,50,OL869974.1
19264,13420,13430,0.4517757953206531,0.45211243898333614,0.0,0.0,50,OL869974.1
19265,13430,13440,0.45211243898333614,0.4524490826460192,0.0,0.0,50,OL869974.1
19266,13440,13450,0.4524490826460192,0.45278572630870223,0.0,0.0,50,OL869974.1
19267,13450,13460,0.45278572630870223,0.4531223699713853,0.0,0.0,50,OL869974.1
19268,13460,13470,0.4531223699713853,0.4534590136340683,0.0,0.0,50,OL869974.1
19269,13470,13480,0.4534590136340683,0.45379565729675136,0.0,0.0,50,OL869974.1
19270,13480,13490,0.45379565729675136,0.45413230095943447,0.0,0.0,50,OL869974.1
19271,13490,13500,0.45413230095943447,0.4544689446221175,0.0,0.0,50,OL869974.1
19272,13500,13510,0.4544689446221175,0.45480558828480055,0.0,0.0,50,OL869974.1
19273,13510,13520,0.45480558828480055,0.4551422319474836,0.0,0.0,50,OL869974.1
19274,13520,13530,0.4551422319474836,0.45547887561016664,0.0,0.0,50,OL869974.1
19275,13530,13540,0.45547887561016664,0.4558155192728497,0.0,0.0,50,OL869974.1
19276,13540,13550,0.4558155192728497,0.45615216293553273,0.0,0.0,50,OL869974.1
19277,13550,13560,0.45615216293553273,0.4564888065982158,0.0,0.0,50,OL869974.1
19278,13560,13570,0.4564888065982158,0.4568254502608988,0.0,0.0,50,OL869974.1
19279,13570,13580,0.4568254502608988,0.45716209392358187,0.0,0.0,50,OL869974.1
19280,13580,13590,0.45716209392358187,0.4574987375862649,0.0,0.0,50,OL869974.1
19281,13590,13600,0.4574987375862649,0.457835381248948,0.0,0.0,50,OL869974.1
19282,13600,13610,0.457835381248948,0.45817202491163106,0.0,0.0,50,OL869974.1
19283,13610,13620,0.45817202491163106,0.4585086685743141,0.0,0.0,50,OL869974.1
19284,13620,13630,0.4585086685743141,0.45884531223699715,0.0,0.0,50,OL869974.1
19285,13630,13640,0.45884531223699715,0.4591819558996802,0.0,0.0,50,OL869974.1
19286,13640,13650,0.4591819558996802,0.45951859956236324,0.0,0.0,50,OL869974.1
19287,13650,13660,0.45951859956236324,0.4598552432250463,0.0,0.0,50,OL869974.1
19288,13660,13670,0.4598552432250463,0.46019188688772933,0.0,0.0,50,OL869974.1
19289,13670,13680,0.46019188688772933,0.4605285305504124,0.0,0.0,50,OL869974.1
19290,13680,13690,0.4605285305504124,0.4608651742130954,0.0,0.0,50,OL869974.1
19291,13690,13700,0.4608651742130954,0.46120181787577846,0.0,0.0,50,OL869974.1
19292,13700,13710,0.46120181787577846,0.46153846153846156,0.0,0.0,50,OL869974.1
19293,13710,13720,0.46153846153846156,0.4618751052011446,0.0,0.0,50,OL869974.1
19294,13720,13730,0.4618751052011446,0.46221174886382765,0.0,0.0,50,OL869974.1
19295,13730,13740,0.46221174886382765,0.4625483925265107,0.0,0.0,50,OL869974.1
19296,13740,13750,0.4625483925265107,0.46288503618919374,0.0,0.0,50,OL869974.1
19297,13750,13760,0.46288503618919374,0.4632216798518768,0.0,0.0,50,OL869974.1
19298,13760,13770,0.4632216798518768,0.46355832351455983,0.0,0.0,50,OL869974.1
19299,13770,13780,0.46355832351455983,0.4638949671772429,345.5677266666666,224.3173,50,OL869974.1
19300,13780,13790,0.4638949671772429,0.4642316108399259,345.5677266666666,224.3173,50,OL869974.1
19301,13790,13800,0.4642316108399259,0.46456825450260897,259.82986,185.1636,50,OL869974.1
19302,13800,13810,0.46456825450260897,0.464904898165292,223.54752249999999,102.8589,50,OL869974.1
19303,13810,13820,0.464904898165292,0.4652415418279751,84.840496,89.35873,50,OL869974.1
19304,13820,13830,0.4652415418279751,0.46557818549065816,0.0,0.0,50,OL869974.1
19305,13830,13840,0.46557818549065816,0.4659148291533412,0.0,0.0,50,OL869974.1
19306,13840,13850,0.4659148291533412,0.46625147281602425,0.0,0.0,50,OL869974.1
19307,13850,13860,0.46625147281602425,0.4665881164787073,0.0,0.0,50,OL869974.1
19308,13860,13870,0.4665881164787073,0.46692476014139034,0.0,0.0,50,OL869974.1
19309,13870,13880,0.46692476014139034,0.4672614038040734,0.0,0.0,50,OL869974.1
19310,13880,13890,0.4672614038040734,0.46759804746675643,0.0,0.0,50,OL869974.1
19311,13890,13900,0.46759804746675643,0.4679346911294395,0.0,0.0,50,OL869974.1
19312,13900,13910,0.4679346911294395,0.4682713347921225,0.0,0.0,50,OL869974.1
19313,13910,13920,0.4682713347921225,0.46860797845480556,0.0,0.0,50,OL869974.1
19314,13920,13930,0.46860797845480556,0.46894462211748866,0.0,0.0,50,OL869974.1
19315,13930,13940,0.46894462211748866,0.4692812657801717,0.0,0.0,50,OL869974.1
19316,13940,13950,0.4692812657801717,0.46961790944285475,0.0,0.0,50,OL869974.1
19317,13950,13960,0.46961790944285475,0.4699545531055378,0.0,0.0,50,OL869974.1
19318,13960,13970,0.4699545531055378,0.47029119676822084,0.0,0.0,50,OL869974.1
19319,13970,13980,0.47029119676822084,0.4706278404309039,0.0,0.0,50,OL869974.1
19320,13980,13990,0.4706278404309039,0.47096448409358693,0.0,0.0,50,OL869974.1
19321,13990,14000,0.47096448409358693,0.47130112775627,0.0,0.0,50,OL869974.1
19322,14000,14010,0.47130112775627,0.471637771418953,0.0,0.0,50,OL869974.1
19323,14010,14020,0.471637771418953,0.47197441508163607,0.0,0.0,50,OL869974.1
19324,14020,14030,0.47197441508163607,0.4723110587443191,0.0,0.0,50,OL869974.1
19325,14030,14040,0.4723110587443191,0.4726477024070022,0.0,0.0,50,OL869974.1
19326,14040,14050,0.4726477024070022,0.47298434606968526,0.0,0.0,50,OL869974.1
19327,14050,14060,0.47298434606968526,0.4733209897323683,0.0,0.0,50,OL869974.1
19328,14060,14070,0.4733209897323683,0.47365763339505135,0.0,0.0,50,OL869974.1
19329,14070,14080,0.47365763339505135,0.4739942770577344,0.0,0.0,50,OL869974.1
19330,14080,14090,0.4739942770577344,0.47433092072041744,0.0,0.0,50,OL869974.1
19331,14090,14100,0.47433092072041744,0.4746675643831005,0.0,0.0,50,OL869974.1
19332,14100,14110,0.4746675643831005,0.4750042080457835,0.0,0.0,50,OL869974.1
19333,14110,14120,0.4750042080457835,0.47534085170846657,0.0,0.0,50,OL869974.1
19334,14120,14130,0.47534085170846657,0.4756774953711496,0.0,0.0,50,OL869974.1
19335,14130,14140,0.4756774953711496,0.47601413903383266,0.0,0.0,50,OL869974.1
19336,14140,14150,0.47601413903383266,0.47635078269651576,0.0,0.0,50,OL869974.1
19337,14150,14160,0.47635078269651576,0.4766874263591988,0.0,0.0,50,OL869974.1
19338,14160,14170,0.4766874263591988,0.47702407002188185,0.0,0.0,50,OL869974.1
19339,14170,14180,0.47702407002188185,0.4773607136845649,0.0,0.0,50,OL869974.1
19340,14180,14190,0.4773607136845649,0.47769735734724794,0.0,0.0,50,OL869974.1
19341,14190,14200,0.47769735734724794,0.478034001009931,0.0,0.0,50,OL869974.1
19342,14200,14210,0.478034001009931,0.47837064467261403,0.0,0.0,50,OL869974.1
19343,14210,14220,0.47837064467261403,0.4787072883352971,0.0,0.0,50,OL869974.1
19344,14220,14230,0.4787072883352971,0.4790439319979801,0.0,0.0,50,OL869974.1
19345,14230,14240,0.4790439319979801,0.47938057566066317,0.0,0.0,50,OL869974.1
19346,14240,14250,0.47938057566066317,0.4797172193233462,0.0,0.0,50,OL869974.1
19347,14250,14260,0.4797172193233462,0.4800538629860293,0.0,0.0,50,OL869974.1
19348,14260,14270,0.4800538629860293,0.48039050664871236,0.0,0.0,50,OL869974.1
19349,14270,14280,0.48039050664871236,0.4807271503113954,0.0,0.0,50,OL869974.1
19350,14280,14290,0.4807271503113954,0.48106379397407845,0.0,0.0,50,OL869974.1
19351,14290,14300,0.48106379397407845,0.4814004376367615,0.0,0.0,50,OL869974.1
19352,14300,14310,0.4814004376367615,0.48173708129944454,0.0,0.0,50,OL869974.1
19353,14310,14320,0.48173708129944454,0.4820737249621276,0.0,0.0,50,OL869974.1
19354,14320,14330,0.4820737249621276,0.4824103686248106,0.0,0.0,50,OL869974.1
19355,14330,14340,0.4824103686248106,0.48274701228749367,0.0,0.0,50,OL869974.1
19356,14340,14350,0.48274701228749367,0.4830836559501767,0.0,0.0,50,OL869974.1
19357,14350,14360,0.4830836559501767,0.48342029961285976,0.0,0.0,50,OL869974.1
19358,14360,14370,0.48342029961285976,0.48375694327554286,0.0,0.0,50,OL869974.1
19359,14370,14380,0.48375694327554286,0.4840935869382259,0.0,0.0,50,OL869974.1
19360,14380,14390,0.4840935869382259,0.48443023060090895,0.0,0.0,50,OL869974.1
19361,14390,14400,0.48443023060090895,0.484766874263592,76.25451333333334,74.21214,50,OL869974.1
19362,14400,14410,0.484766874263592,0.48510351792627504,76.25451333333334,74.21214,50,OL869974.1
19363,14410,14420,0.48510351792627504,0.4854401615889581,0.0,0.0,50,OL869974.1
19364,14420,14430,0.4854401615889581,0.48577680525164113,0.0,0.0,50,OL869974.1
19365,14430,14440,0.48577680525164113,0.4861134489143242,0.0,0.0,50,OL869974.1
19366,14440,14450,0.4861134489143242,0.4864500925770072,0.0,0.0,50,OL869974.1
19367,14450,14460,0.4864500925770072,0.48678673623969027,0.0,0.0,50,OL869974.1
19368,14460,14470,0.48678673623969027,0.4871233799023733,0.0,0.0,50,OL869974.1
19369,14470,14480,0.4871233799023733,0.4874600235650564,0.0,0.0,50,OL869974.1
19370,14480,14490,0.4874600235650564,0.48779666722773946,0.0,0.0,50,OL869974.1
19371,14490,14500,0.48779666722773946,0.4881333108904225,0.0,0.0,50,OL869974.1
19372,14500,14510,0.4881333108904225,0.48846995455310555,0.0,0.0,50,OL869974.1
19373,14510,14520,0.48846995455310555,0.4888065982157886,0.0,0.0,50,OL869974.1
19374,14520,14530,0.4888065982157886,0.48914324187847164,0.0,0.0,50,OL869974.1
19375,14530,14540,0.48914324187847164,0.4894798855411547,0.0,0.0,50,OL869974.1
19376,14540,14550,0.4894798855411547,0.4898165292038377,0.0,0.0,50,OL869974.1
19377,14550,14560,0.4898165292038377,0.49015317286652077,0.0,0.0,50,OL869974.1
19378,14560,14570,0.49015317286652077,0.4904898165292038,0.0,0.0,50,OL869974.1
19379,14570,14580,0.4904898165292038,0.4908264601918869,0.0,0.0,50,OL869974.1
19380,14580,14590,0.4908264601918869,0.49116310385456996,0.0,0.0,50,OL869974.1
19381,14590,14600,0.49116310385456996,0.491499747517253,0.0,0.0,50,OL869974.1
19382,14600,14610,0.491499747517253,0.49183639117993605,0.0,0.0,50,OL869974.1
19383,14610,14620,0.49183639117993605,0.4921730348426191,0.0,0.0,50,OL869974.1
19384,14620,14630,0.4921730348426191,0.49250967850530214,0.0,0.0,50,OL869974.1
19385,14630,14640,0.49250967850530214,0.4928463221679852,0.0,0.0,50,OL869974.1
19386,14640,14650,0.4928463221679852,0.49318296583066823,0.0,0.0,50,OL869974.1
19387,14650,14660,0.49318296583066823,0.4935196094933513,0.0,0.0,50,OL869974.1
19388,14660,14670,0.4935196094933513,0.4938562531560343,0.0,0.0,50,OL869974.1
19389,14670,14680,0.4938562531560343,0.49419289681871736,0.0,0.0,50,OL869974.1
19390,14680,14690,0.49419289681871736,0.49452954048140046,0.0,0.0,50,OL869974.1
19391,14690,14700,0.49452954048140046,0.4948661841440835,0.0,0.0,50,OL869974.1
19392,14700,14710,0.4948661841440835,0.49520282780676655,0.0,0.0,50,OL869974.1
19393,14710,14720,0.49520282780676655,0.4955394714694496,0.0,0.0,50,OL869974.1
19394,14720,14730,0.4955394714694496,0.49587611513213264,0.0,0.0,50,OL869974.1
19395,14730,14740,0.49587611513213264,0.4962127587948157,0.0,0.0,50,OL869974.1
19396,14740,14750,0.4962127587948157,0.49654940245749873,0.0,0.0,50,OL869974.1
19397,14750,14760,0.49654940245749873,0.4968860461201818,0.0,0.0,50,OL869974.1
19398,14760,14770,0.4968860461201818,0.4972226897828648,0.0,0.0,50,OL869974.1
19399,14770,14780,0.4972226897828648,0.49755933344554787,0.0,0.0,50,OL869974.1
19400,14780,14790,0.49755933344554787,0.4978959771082309,0.0,0.0,50,OL869974.1
19401,14790,14800,0.4978959771082309,0.498232620770914,0.0,0.0,50,OL869974.1
19402,14800,14810,0.498232620770914,0.49856926443359706,0.0,0.0,50,OL869974.1
19403,14810,14820,0.49856926443359706,0.4989059080962801,0.0,0.0,50,OL869974.1
19404,14820,14830,0.4989059080962801,0.49924255175896315,0.0,0.0,50,OL869974.1
19405,14830,14840,0.49924255175896315,0.4995791954216462,0.0,0.0,50,OL869974.1
19406,14840,14850,0.4995791954216462,0.49991583908432924,0.0,0.0,50,OL869974.1
19407,14850,14860,0.49991583908432924,0.5002524827470123,0.0,0.0,50,OL869974.1
19408,14860,14870,0.5002524827470123,0.5005891264096953,0.0,0.0,50,OL869974.1
19409,14870,14880,0.5005891264096953,0.5009257700723784,0.0,0.0,50,OL869974.1
19410,14880,14890,0.5009257700723784,0.5012624137350614,0.0,0.0,50,OL869974.1
19411,14890,14900,0.5012624137350614,0.5015990573977445,0.0,0.0,50,OL869974.1
19412,14900,14910,0.5015990573977445,0.5019357010604275,0.0,0.0,50,OL869974.1
19413,14910,14920,0.5019357010604275,0.5022723447231106,0.0,0.0,50,OL869974.1
19414,14920,14930,0.5022723447231106,0.5026089883857936,0.0,0.0,50,OL869974.1
19415,14930,14940,0.5026089883857936,0.5029456320484766,0.0,0.0,50,OL869974.1
19416,14940,14950,0.5029456320484766,0.5032822757111597,0.0,0.0,50,OL869974.1
19417,14950,14960,0.5032822757111597,0.5036189193738427,0.0,0.0,50,OL869974.1
19418,14960,14970,0.5036189193738427,0.5039555630365259,0.0,0.0,50,OL869974.1
19419,14970,14980,0.5039555630365259,0.5042922066992089,0.0,0.0,50,OL869974.1
19420,14980,14990,0.5042922066992089,0.504628850361892,0.0,0.0,50,OL869974.1
19421,14990,15000,0.504628850361892,0.504965494024575,0.0,0.0,50,OL869974.1
19422,15000,15010,0.504965494024575,0.5053021376872581,0.0,0.0,50,OL869974.1
19423,15010,15020,0.5053021376872581,0.5056387813499411,0.0,0.0,50,OL869974.1
19424,15020,15030,0.5056387813499411,0.5059754250126242,0.0,0.0,50,OL869974.1
19425,15030,15040,0.5059754250126242,0.5063120686753072,0.0,0.0,50,OL869974.1
19426,15040,15050,0.5063120686753072,0.5066487123379902,0.0,0.0,50,OL869974.1
19427,15050,15060,0.5066487123379902,0.5069853560006733,0.0,0.0,50,OL869974.1
19428,15060,15070,0.5069853560006733,0.5073219996633563,0.0,0.0,50,OL869974.1
19429,15070,15080,0.5073219996633563,0.5076586433260394,0.0,0.0,50,OL869974.1
19430,15080,15090,0.5076586433260394,0.5079952869887224,0.0,0.0,50,OL869974.1
19431,15090,15100,0.5079952869887224,0.5083319306514055,0.0,0.0,50,OL869974.1
19432,15100,15110,0.5083319306514055,0.5086685743140885,0.0,0.0,50,OL869974.1
19433,15110,15120,0.5086685743140885,0.5090052179767716,0.0,0.0,50,OL869974.1
19434,15120,15130,0.5090052179767716,0.5093418616394546,0.0,0.0,50,OL869974.1
19435,15130,15140,0.5093418616394546,0.5096785053021377,0.0,0.0,50,OL869974.1
19436,15140,15150,0.5096785053021377,0.5100151489648207,0.0,0.0,50,OL869974.1
19437,15150,15160,0.5100151489648207,0.5103517926275037,0.0,0.0,50,OL869974.1
19438,15160,15170,0.5103517926275037,0.5106884362901868,0.0,0.0,50,OL869974.1
19439,15170,15180,0.5106884362901868,0.5110250799528698,0.0,0.0,50,OL869974.1
19440,15180,15190,0.5110250799528698,0.511361723615553,0.0,0.0,50,OL869974.1
